"","Month","Year","Start.Date","Report.Type","Security.Type","Number.of.CUSIPs","PCT.of.CUSIPs","Trade.Count","PCT.of.Trade.Count","Par.Traded","PCT.of.Par.Traded","Avg.Trade.Size"
"4127","July","2010",2010-07-01,"Customer Sold Only","Long Variable",246,0.00277395638348256,806,0.00501119124595872,458312000,0.004717700253329,568625.310173697
"4130","July","2010",2010-07-01,"Customer Sold Only","Other",109,0.00122911075528292,206,0.00128077592638647,212472447,0.00218711558291586,1031419.64563107
"4126","July","2010",2010-07-01,"Customer Sold Only","Short Note",28,0.000315734872916714,32,0.00019895548371052,212685000,0.00218930352768262,6646406.25
"4128","July","2010",2010-07-01,"Customer Sold Only","Short Variable",3114,0.0351142283665231,9682,0.0601964685401641,56702892980,0.583679355059944,5856526.85189011
"4026","August","2010",2010-08-01,"Total Customer and Interdealer","Bond",114919,0.938198532113088,849245,0.958692174745467,151470954363,0.466121493075361,178359.548025599
"4031","August","2010",2010-08-01,"Total Customer and Interdealer","CP",1067,0.00871098629264669,1968,0.00222162768093904,31224300000,0.0960865229735965,15866006.097561
"4027","August","2010",2010-08-01,"Total Customer and Interdealer","Long Note",1798,0.0146788691229417,7261,0.00819676757687927,17747540526,0.0546144976981496,2444228.14020107
"4029","August","2010",2010-08-01,"Total Customer and Interdealer","Long Variable",338,0.00275943145915143,3625,0.00409217497124189,3302622000,0.0101631570499933,911068.137931034
"4032","August","2010",2010-08-01,"Total Customer and Interdealer","Other",148,0.00120827176317873,644,0.000726996050063386,757074923,0.00232974628675657,1175582.17857143
"4028","August","2010",2010-08-01,"Total Customer and Interdealer","Short Note",326,0.00266146347835316,1733,0.00195634185521716,2616268438,0.00805104157252468,1509675.95960762
"4030","August","2010",2010-08-01,"Total Customer and Interdealer","Short Variable",3893,0.0317824457706406,21361,0.0241139171201925,117841484264,0.362633541343619,5516665.14975891
"4033","August","2010",2010-08-01,"Interdealer Only","Bond",67503,0.975688371756884,268009,0.982534928310353,45394404802,0.872743607416655,169376.419456063
"4038","August","2010",2010-08-01,"Interdealer Only","CP",127,0.00183565801835658,140,0.000513247278872909,1412674000,0.0271597834191538,10090528.5714286
"4034","August","2010",2010-08-01,"Interdealer Only","Long Note",641,0.00926501409265014,1528,0.00560172744369861,1212669840,0.0233145440585301,793632.094240838
"4036","August","2010",2010-08-01,"Interdealer Only","Long Variable",188,0.00271735202717352,1007,0.003691714355893,411226000,0.00790614755869008,408367.428003972
"4039","August","2010",2010-08-01,"Interdealer Only","Other",49,0.00070824600708246,122,0.000447258343017821,102970000,0.00197968030746674,844016.393442623
"4035","August","2010",2010-08-01,"Interdealer Only","Short Note",79,0.00114186601141866,423,0.00155073999259457,512333000,0.00985001020651993,1211189.12529551
"4037","August","2010",2010-08-01,"Interdealer Only","Short Variable",598,0.00864349208643492,1544,0.0056603842755698,2967171000,0.0570462270329843,1921742.87564767
"4040","August","2010",2010-08-01,"Customer Only Buy and Sell","Bond",114433,0.938313818098331,581236,0.948083723722156,106076549561,0.388634529385519,182501.685306829
"4045","August","2010",2010-08-01,"Customer Only Buy and Sell","CP",1064,0.00872445800124635,1828,0.00298174415721686,29811626000,0.109221381056183,16308329.321663
"4041","August","2010",2010-08-01,"Customer Only Buy and Sell","Long Note",1778,0.0145790285020827,5733,0.0093513890882518,16534870686,0.060579097963671,2884156.7566719
"4043","August","2010",2010-08-01,"Customer Only Buy and Sell","Long Variable",337,0.00276329167896618,2618,0.00427035350306004,2891396000,0.0105932586266956,1104429.33537051
"4046","August","2010",2010-08-01,"Customer Only Buy and Sell","Other",146,0.00119715307159959,522,0.000851460858898908,654104923,0.00239645576681086,1253074.5651341
"4042","August","2010",2010-08-01,"Customer Only Buy and Sell","Short Note",318,0.00260749778608679,1310,0.00213680790260071,2103935438,0.00770822544840077,1606057.58625954
"4044","August","2010",2010-08-01,"Customer Only Buy and Sell","Short Variable",3880,0.0318147528616878,19817,0.0323245207678154,114874313264,0.42086705175272,5796755.98042085
"4047","August","2010",2010-08-01,"Customer Bought Only","Bond",103934,0.937837813450277,412490,0.954098095227081,66521279230,0.395472468395728,161267.616742224
"4052","August","2010",2010-08-01,"Customer Bought Only","CP",1061,0.0095738249280384,1469,0.00339782807313773,23821086000,0.141617596494422,16215851.5997277
"4048","August","2010",2010-08-01,"Customer Bought Only","Long Note",1752,0.0158089927181181,5040,0.0116576266089953,12955442686,0.0770207812822874,2570524.34246032
"4050","August","2010",2010-08-01,"Customer Bought Only","Long Variable",316,0.00285139366377016,1754,0.00405703910162258,2049358000,0.0121835400080675,1168391.10604333
"4053","August","2010",2010-08-01,"Customer Bought Only","Other",117,0.00105573752740857,298,0.000689280303468375,465236923,0.00276585772939657,1561197.72818792
"4049","August","2010",2010-08-01,"Customer Bought Only","Short Note",317,0.00286041706144031,1271,0.0029398498849272,1905800438,0.0113300828277761,1499449.59716758
"4051","August","2010",2010-08-01,"Customer Bought Only","Short Variable",3326,0.0300118206509479,10013,0.0231602808007679,60488902264,0.359609673262322,6041036.878458
"4054","August","2010",2010-08-01,"Customer Sold Only","Bond",91428,0.953407858513389,168746,0.933696307731465,39555270331,0.377653115127578,234407.158279307
"4059","August","2010",2010-08-01,"Customer Sold Only","CP",249,0.00259656294318845,359,0.00198639952636268,5990540000,0.0571945551974481,16686740.9470752
"4055","August","2010",2010-08-01,"Customer Sold Only","Long Note",515,0.00537040126804038,693,0.00383447039490065,3579428000,0.0341745138704176,5165119.76911977
"4057","August","2010",2010-08-01,"Customer Sold Only","Long Variable",289,0.00301368148827897,864,0.00478063841442159,842038000,0.0080393401712281,974581.018518519
"4060","August","2010",2010-08-01,"Customer Sold Only","Other",112,0.00116793192625344,224,0.0012394247741093,188868000,0.00180321327476849,843160.714285714
"4056","August","2010",2010-08-01,"Customer Sold Only","Short Note",28,0.00029198298156336,39,0.00021579270620653,198135000,0.00189168976320104,5080384.61538462
"4058","August","2010",2010-08-01,"Customer Sold Only","Short Variable",3275,0.0341515808792859,9804,0.0542469664525339,54385411000,0.519243572595359,5547267.54385965
"4201","September","2010",2010-09-01,"Total Customer and Interdealer","Bond",115788,0.937099384914212,771237,0.95620536599881,138951487557,0.444860862820366,180167.040166641
"4206","September","2010",2010-09-01,"Total Customer and Interdealer","CP",1121,0.00907251537714471,2080,0.00257885340210276,31582752000,0.101113925097046,15184015.3846154
"4202","September","2010",2010-09-01,"Total Customer and Interdealer","Long Note",1833,0.0148348980252509,6230,0.00772416187264432,9295334674,0.0297595274147995,1492028.03756019
"4204","September","2010",2010-09-01,"Total Customer and Interdealer","Long Variable",314,0.00254127549368728,2839,0.00351988692719698,1731747000,0.00554428367879514,609984.853821768
"4207","September","2010",2010-09-01,"Total Customer and Interdealer","Other",147,0.00118970540628035,602,0.000746379686570125,897349365,0.00287291355985989,1490613.56312292
"4203","September","2010",2010-09-01,"Total Customer and Interdealer","Short Note",354,0.00286500485594043,1139,0.00141217020432454,1103268669,0.00353217558619287,968629.208955224
"4205","September","2010",2010-09-01,"Total Customer and Interdealer","Short Variable",4003,0.0323972159274846,22433,0.0278131819083515,128786255800,0.41231631184294,5740928.80131948
"4208","September","2010",2010-09-01,"Interdealer Only","Bond",65859,0.974519465530253,239505,0.982685403631142,38113650082,0.877642609436789,159135.091467819
"4213","September","2010",2010-09-01,"Interdealer Only","CP",119,0.00176084994303133,149,0.000611344753308032,1096074000,0.0252392841784032,7356201.34228188
"4209","September","2010",2010-09-01,"Interdealer Only","Long Note",624,0.00923336440715586,1348,0.005530823674223,896300300,0.020639097342778,664911.201780415
"4211","September","2010",2010-09-01,"Interdealer Only","Long Variable",181,0.00267826756040899,684,0.0028064416863268,144551000,0.00332857431822337,211331.871345029
"4214","September","2010",2010-09-01,"Interdealer Only","Other",44,0.000651070567171246,122,0.00050056416042671,134089000,0.00308766595704114,1099090.16393443
"4210","September","2010",2010-09-01,"Interdealer Only","Short Note",117,0.00173125582634172,254,0.00104215817006873,161708973,0.00372367077747007,636649.5
"4212","September","2010",2010-09-01,"Interdealer Only","Short Variable",637,0.00942572616563827,1663,0.00682326392450508,2880928000,0.0663390979892953,1732368.00962117
"4215","September","2010",2010-09-01,"Customer Only Buy and Sell","Bond",115240,0.937032459506928,531732,0.944738688958576,100837837475,0.37497211943577,189640.340387639
"4220","September","2010",2010-09-01,"Customer Only Buy and Sell","CP",1121,0.00911500683015677,1931,0.00343084562971386,30486678000,0.113366713829519,15788025.8933195
"4216","September","2010",2010-09-01,"Customer Only Buy and Sell","Long Note",1820,0.0147986729981136,4882,0.00867394529480221,8399034374,0.0312323607813731,1720408.51577222
"4218","September","2010",2010-09-01,"Customer Only Buy and Sell","Long Variable",312,0.00253691537110518,2155,0.00382883082963924,1587196000,0.00590209253770965,736517.865429234
"4221","September","2010",2010-09-01,"Customer Only Buy and Sell","Other",146,0.00118714629545307,480,0.000852825428411524,763260365,0.00283823378120663,1590125.76041667
"4217","September","2010",2010-09-01,"Customer Only Buy and Sell","Short Note",350,0.00284589865348338,885,0.00157239688363375,941559696,0.00350125155026207,1063909.26101695
"4219","September","2010",2010-09-01,"Customer Only Buy and Sell","Short Variable",3995,0.0324839003447603,20770,0.0369024669752236,125905327800,0.46818722808416,6061883.86133847
"4222","September","2010",2010-09-01,"Customer Bought Only","Bond",104387,0.93686166107232,369541,0.952022856318463,64604831355,0.390128573105834,174824.529226798
"4227","September","2010",2010-09-01,"Customer Bought Only","CP",1115,0.0100070004128449,1574,0.00405498706732206,24641695000,0.148803566353016,15655460.6099111
"4223","September","2010",2010-09-01,"Customer Bought Only","Long Note",1786,0.0160291504370771,4181,0.0107712204119908,6826534530,0.0412233283423081,1632751.62162162
"4225","September","2010",2010-09-01,"Customer Bought Only","Long Variable",295,0.00264759203747913,1360,0.00350367370492884,1157623000,0.00699052686482313,851193.382352941
"4228","September","2010",2010-09-01,"Customer Bought Only","Other",120,0.00107698659151694,284,0.000731649508970435,556544620,0.00336080063853498,1959664.15492958
"4224","September","2010",2010-09-01,"Customer Bought Only","Short Note",349,0.00313223600366175,850,0.00218979606558053,898339696,0.00542479527326689,1056870.23058824
"4226","September","2010",2010-09-01,"Customer Bought Only","Short Variable",3370,0.0302453734451006,10374,0.026725816922744,66913251800,0.404068409422217,6450091.74860227
"4229","September","2010",2010-09-01,"Customer Sold Only","Bond",89653,0.952589916591404,162191,0.928551390900607,36233006120,0.350680206265003,223397.143614627
"4234","September","2010",2010-09-01,"Customer Sold Only","CP",235,0.0024969452265845,357,0.00204384242375666,5844983000,0.0565705157686055,16372501.4005602
"4230","September","2010",2010-09-01,"Customer Sold Only","Long Note",512,0.00544015300430325,701,0.00401325921303479,1572499844,0.0152193987939968,2243223.74322397
"4232","September","2010",2010-09-01,"Customer Sold Only","Long Variable",264,0.00280507889284386,795,0.00455141380080265,429573000,0.00415761109489406,540343.396226415
"4235","September","2010",2010-09-01,"Customer Sold Only","Other",108,0.00114753227434522,196,0.00112210956598405,206715745,0.00200069295533306,1054672.16836735
"4231","September","2010",2010-09-01,"Customer Sold Only","Short Note",17,0.000180630080221006,35,0.000200376708211438,43220000,0.000418303644598988,1234857.14285714
"4233","September","2010",2010-09-01,"Customer Sold Only","Short Variable",3326,0.035339743930298,10396,0.059517607387603,58992076000,0.570953271477568,5674497.49903809
"4166","October","2010",2010-10-01,"Total Customer and Interdealer","Bond",116398,0.938148816816042,767188,0.956251316548816,145505178715,0.480588051414679,189660.394473063
"4171","October","2010",2010-10-01,"Total Customer and Interdealer","CP",1032,0.00831775098330002,1925,0.00239939074171712,29405793000,0.0971241909255602,15275736.6233766
"4167","October","2010",2010-10-01,"Total Customer and Interdealer","Long Note",1972,0.0158939970339803,6907,0.00860913862495591,10607272723,0.0350346879320051,1535727.91704068
"4169","October","2010",2010-10-01,"Total Customer and Interdealer","Long Variable",312,0.00251466890192791,2938,0.00366203116839734,1339089000,0.00442286782411607,455782.505105514
"4172","October","2010",2010-10-01,"Total Customer and Interdealer","Other",189,0.00152330904636018,692,0.000862534230269218,3864228395,0.0127631333192052,5584145.07947977
"4168","October","2010",2010-10-01,"Total Customer and Interdealer","Short Note",486,0.00391708040492617,1491,0.00185843719267544,3013007555,0.00995164187655049,2020796.48222669
"4170","October","2010",2010-10-01,"Total Customer and Interdealer","Short Variable",3683,0.0296843768134631,21146,0.0263571514931689,109030300206,0.360115426707883,5156072.08010971
"4173","October","2010",2010-10-01,"Interdealer Only","Bond",65349,0.971631205673759,235489,0.980664801026102,38601681842,0.871526289078132,163921.37994556
"4178","October","2010",2010-10-01,"Interdealer Only","CP",132,0.0019626209911236,171,0.000712108340412773,1423611000,0.0321414599757378,8325210.52631579
"4174","October","2010",2010-10-01,"Interdealer Only","Long Note",696,0.0103483652259244,1653,0.00688371395732347,575122815,0.0129847879367722,347926.68784029
"4176","October","2010",2010-10-01,"Interdealer Only","Long Variable",174,0.00258709130648111,626,0.00260689953858711,173741000,0.00392262310255025,277541.533546326
"4179","October","2010",2010-10-01,"Interdealer Only","Other",52,0.000773153723775964,135,0.000562190795062715,122087000,0.00275640917642383,904348.148148148
"4175","October","2010",2010-10-01,"Interdealer Only","Short Note",129,0.00191801596859806,376,0.00156580547365616,198784000,0.00448802937025428,528680.85106383
"4177","October","2010",2010-10-01,"Interdealer Only","Short Variable",725,0.010779547110338,1682,0.00700448086885546,3197017604,0.0721804013601295,1900723.90249703
"4180","October","2010",2010-10-01,"Customer Only Buy and Sell","Bond",115847,0.938503540238824,531699,0.94582277129973,106903496873,0.413596660108733,201060.180427272
"4185","October","2010",2010-10-01,"Customer Only Buy and Sell","CP",1030,0.00834426999789368,1754,0.00312013590557764,27982182000,0.108259667422326,15953353.4777651
"4181","October","2010",2010-10-01,"Customer Only Buy and Sell","Long Note",1950,0.0157974043649443,5254,0.00934617676619438,10032149908,0.0388131709160852,1909430.89227255
"4183","October","2010",2010-10-01,"Customer Only Buy and Sell","Long Variable",312,0.0025275846983911,2312,0.00411274470564168,1165348000,0.00450859003458963,504043.252595156
"4186","October","2010",2010-10-01,"Customer Only Buy and Sell","Other",188,0.00152303180544079,557,0.00099082993124672,3742141395,0.0144778910690389,6718386.70556553
"4182","October","2010",2010-10-01,"Customer Only Buy and Sell","Short Note",483,0.0039128955427016,1115,0.00198343873131076,2814223555,0.0108878895189938,2523967.31390135
"4184","October","2010",2010-10-01,"Customer Only Buy and Sell","Short Variable",3628,0.0293912733518041,19464,0.0346239026602983,105833282602,0.409456130930233,5437386.0769626
"4187","October","2010",2010-10-01,"Customer Bought Only","Bond",104983,0.938596883353747,377186,0.953187940663617,74284647106,0.448708286535655,196944.33808784
"4192","October","2010",2010-10-01,"Customer Bought Only","CP",1029,0.00919973893840913,1440,0.00363902858153698,22925893000,0.138481349324454,15920759.0277778
"4188","October","2010",2010-10-01,"Customer Bought Only","Long Note",1906,0.0170405271298424,4412,0.0111495792373203,6881259091,0.0415654929547497,1559668.87828649
"4190","October","2010",2010-10-01,"Customer Bought Only","Long Variable",292,0.00261061590866421,1533,0.00387404917742791,812964000,0.00491062013035677,530309.197651663
"4193","October","2010",2010-10-01,"Customer Bought Only","Other",158,0.00141259353961967,342,0.000864269288115034,3418142581,0.0206469164276502,9994568.9502924
"4189","October","2010",2010-10-01,"Customer Bought Only","Short Note",479,0.00428248294606217,1067,0.00269641909479164,2613633555,0.0157873676430431,2449515.98406748
"4191","October","2010",2010-10-01,"Customer Bought Only","Short Variable",3004,0.026857158183655,9730,0.0245887139571909,54615667602,0.329899966984092,5613121.02795478
"4194","October","2010",2010-10-01,"Customer Sold Only","Bond",86371,0.95342753063252,154513,0.928312655832257,32618849767,0.351039959488066,211107.478121582
"4199","October","2010",2010-10-01,"Customer Sold Only","CP",210,0.00231813665967546,314,0.00188650905704587,5056289000,0.0544151464076349,16102831.2101911
"4195","October","2010",2010-10-01,"Customer Sold Only","Long Note",579,0.0063914339331052,842,0.00505872810838415,3150890817,0.0339094907592362,3742150.61401425
"4197","October","2010",2010-10-01,"Customer Sold Only","Long Variable",270,0.00298046141958274,779,0.00468022469884947,352384000,0.00379231229696484,452354.300385109
"4200","October","2010",2010-10-01,"Customer Sold Only","Other",123,0.00135776575780991,215,0.00129171798491994,323998814,0.00348683449456906,1506971.22790698
"4196","October","2010",2010-10-01,"Customer Sold Only","Short Note",27,0.000298046141958274,48,0.000288383550121662,200590000,0.00215872435652066,4178958.33333333
"4198","October","2010",2010-10-01,"Customer Sold Only","Short Variable",3010,0.0332266254553483,9734,0.058481780768422,51217615000,0.551197532197008,5261723.34086706
"4131","November","2010",2010-11-01,"Total Customer and Interdealer","Bond",118269,0.940793241695304,867322,0.94222512884246,155370539300,0.46408194014027,179138.243120779
"4136","November","2010",2010-11-01,"Total Customer and Interdealer","CP",909,0.00723081328751432,1810,0.00196631410618531,26460925000,0.0790371036055623,14619295.5801105
"4132","November","2010",2010-11-01,"Total Customer and Interdealer","Long Note",1761,0.014008209240168,6274,0.00681583132718598,4226814356,0.0126252262223127,673703.276378706
"4134","November","2010",2010-11-01,"Total Customer and Interdealer","Long Variable",345,0.00274436807941963,3127,0.00339705204974666,5034707000,0.0150383502762148,1610075.79149344
"4137","November","2010",2010-11-01,"Total Customer and Interdealer","Other",170,0.00135229731449663,592,0.000643125939702598,2110374640,0.00630355511261345,3564822.02702703
"4133","November","2010",2010-11-01,"Total Customer and Interdealer","Short Note",353,0.00280800560010182,18892,0.0205235392784822,21672477228,0.0647343140142918,1147177.49460089
"4135","November","2010",2010-11-01,"Total Customer and Interdealer","Short Variable",3905,0.0310630647829961,22487,0.024429008456237,119915340200,0.358179510628734,5332651.76324098
"4138","November","2010",2010-11-01,"Interdealer Only","Bond",67467,0.976070948047627,263182,0.971097540726528,39074967593,0.704744023874089,148471.276884437
"4143","November","2010",2010-11-01,"Interdealer Only","CP",103,0.00149014047829169,150,0.000553474899913289,1067780000,0.0192581496586342,7118533.33333333
"4139","November","2010",2010-11-01,"Interdealer Only","Long Note",628,0.009085516702594,1436,0.00529859970850322,730590051,0.0131766960809035,508767.444986072
"4141","November","2010",2010-11-01,"Interdealer Only","Long Variable",175,0.00253179207476744,663,0.00244635905761674,136399000,0.00246005015573249,205730.015082956
"4144","November","2010",2010-11-01,"Interdealer Only","Other",44,0.000636564864512956,83,0.000306256111285353,18880870,0.000340529528690569,227480.361445783
"4140","November","2010",2010-11-01,"Interdealer Only","Short Note",112,0.00162034692785116,3975,0.0146670848477022,10346130000,0.186599599100643,2602800
"4142","November","2010",2010-11-01,"Interdealer Only","Short Variable",592,0.00856469090435613,1526,0.00563068464845119,4070870000,0.0734209516013075,2667673.65661861
"4145","November","2010",2010-11-01,"Customer Only Buy and Sell","Bond",117979,0.940851382819229,604140,0.930177416399662,116295571707,0.416314372849076,192497.718586751
"4150","November","2010",2010-11-01,"Customer Only Buy and Sell","CP",909,0.00724903505693962,1660,0.00255585544943794,25393145000,0.0909022680758217,15297075.3012048
"4146","November","2010",2010-11-01,"Customer Only Buy and Sell","Long Note",1749,0.0139478133273789,4838,0.00744893293034986,3496224305,0.0125157682920455,722659.01302191
"4148","November","2010",2010-11-01,"Customer Only Buy and Sell","Long Variable",343,0.00273533446042936,2464,0.0037937517032621,4898308000,0.0175349412975014,1987949.67532468
"4151","November","2010",2010-11-01,"Customer Only Buy and Sell","Other",169,0.00134773039012409,509,0.000783693026363803,2091493770,0.00748712014047299,4109025.08840864
"4147","November","2010",2010-11-01,"Customer Only Buy and Sell","Short Note",351,0.00279913234871926,14917,0.0229672865899192,11326347228,0.0405460076740985,759291.226654153
"4149","November","2010",2010-11-01,"Customer Only Buy and Sell","Short Variable",3896,0.0310695715971801,20961,0.0322730639010053,115844470200,0.414699521670984,5526667.15328467
"4152","November","2010",2010-11-01,"Customer Bought Only","Bond",108317,0.942854407130795,443729,0.932711286183028,77680306769,0.431121018459231,175062.497084932
"4157","November","2010",2010-11-01,"Customer Bought Only","CP",894,0.00778189794745913,1295,0.0027220693612701,19891125000,0.110394544318691,15359942.0849421
"4153","November","2010",2010-11-01,"Customer Bought Only","Long Note",1705,0.014841315436709,3890,0.00817671800412409,2720059305,0.0150961651236564,699244.037275064
"4155","November","2010",2010-11-01,"Customer Bought Only","Long Variable",323,0.00281158057833255,1602,0.00336737846853645,4284962000,0.0237812807175515,2674757.80274657
"4158","November","2010",2010-11-01,"Customer Bought Only","Other",139,0.00120993715290472,280,0.000588555537571914,1303726727,0.00723560472035962,4656166.88214286
"4154","November","2010",2010-11-01,"Customer Bought Only","Short Note",349,0.00303789975801257,14825,0.0311619137303701,9926079228,0.0550891411745833,669550.032242833
"4156","November","2010",2010-11-01,"Customer Bought Only","Short Variable",3155,0.027462961995787,10120,0.0212720787150992,64375878800,0.357282245485927,6361252.8458498
"4159","November","2010",2010-11-01,"Customer Sold Only","Bond",89505,0.951128538638103,160411,0.923239404194581,38615264938,0.389410369376267,240727.038282911
"4164","November","2010",2010-11-01,"Customer Sold Only","CP",252,0.0026778882938026,365,0.00210074360568179,5502020000,0.0554843698199569,15074027.3972603
"4160","November","2010",2010-11-01,"Customer Sold Only","Long Note",616,0.00654594916262858,948,0.00545617791283928,776165000,0.00782713001794012,818739.451476793
"4162","November","2010",2010-11-01,"Customer Sold Only","Long Variable",292,0.00310294992773952,862,0.00496120818656905,613346000,0.00618520403262644,711538.283062645
"4165","November","2010",2010-11-01,"Customer Sold Only","Other",120,0.00127518490181076,229,0.00131800078274282,787767043,0.00794412923722304,3440030.75545852
"4161","November","2010",2010-11-01,"Customer Sold Only","Short Note",35,0.000371928929694806,92,0.000529502497870479,1400268000,0.0141208115490404,15220304.3478261
"4163","November","2010",2010-11-01,"Customer Sold Only","Short Variable",3284,0.0348975601462212,10841,0.0623949628197159,51468591400,0.519027985966946,4747587.06761369
"4061","December","2010",2010-12-01,"Total Customer and Interdealer","Bond",126856,0.941103156645276,987706,0.958830810152265,162424978246,0.480254172279749,164446.68580124
"4066","December","2010",2010-12-01,"Total Customer and Interdealer","CP",1057,0.00784153714900404,1982,0.00192405702275959,26621768000,0.0787145874577229,13431769.9293643
"4062","December","2010",2010-12-01,"Total Customer and Interdealer","Long Note",1742,0.0129233280166178,6984,0.00677982555345762,7657416314,0.022641259819729,1096422.72537228
"4064","December","2010",2010-12-01,"Total Customer and Interdealer","Long Variable",356,0.00264104751659928,3704,0.00359571504152449,4127566000,0.012204285413896,1114353.67170626
"4067","December","2010",2010-12-01,"Total Customer and Interdealer","Other",201,0.00149115323268667,710,0.000689243433985526,1402360271,0.00414646428437305,1975155.31126761
"4063","December","2010",2010-12-01,"Total Customer and Interdealer","Short Note",282,0.002092065729441,2461,0.00238905364934983,5811801836,0.0171841924212838,2361561.08736286
"4065","December","2010",2010-12-01,"Total Customer and Interdealer","Short Variable",4301,0.031907711710375,26568,0.0257912951466584,130160391800,0.384855038323246,4899141.51610961
"4068","December","2010",2010-12-01,"Interdealer Only","Bond",74064,0.97629906936279,295549,0.981727287825943,39619836173,0.847106447268766,134055.050678568
"4073","December","2010",2010-12-01,"Interdealer Only","CP",121,0.00159500145000132,157,0.000521508055140342,969820000,0.0207355924215067,6177197.4522293
"4069","December","2010",2010-12-01,"Interdealer Only","Long Note",647,0.0085286441169492,1686,0.00560039860488291,859371812,0.0183741144049036,509710.446026097
"4071","December","2010",2010-12-01,"Interdealer Only","Long Variable",194,0.00255727505206823,796,0.00264407905663511,3.12e+08,0.00667083050000008,391959.798994975
"4074","December","2010",2010-12-01,"Interdealer Only","Other",52,0.000685455168595608,143,0.000475004152134197,199705000,0.00426986604167473,1396538.46153846
"4070","December","2010",2010-12-01,"Interdealer Only","Short Note",77,0.00101500092272811,684,0.00227204783258595,1047109150,0.0223881014572089,1530861.33040936
"4072","December","2010",2010-12-01,"Interdealer Only","Short Variable",707,0.00931955392686721,2035,0.00675967447267896,3762946000,0.0804550479059401,1849113.51351351
"4075","December","2010",2010-12-01,"Customer Only Buy and Sell","Bond",126609,0.941043994024127,692157,0.949376255889393,122805142073,0.421380183475873,177423.824469015
"4080","December","2010",2010-12-01,"Customer Only Buy and Sell","CP",1057,0.00785634118967452,1825,0.00250320616131621,25651948000,0.0880192992922735,14055861.9178082
"4076","December","2010",2010-12-01,"Customer Only Buy and Sell","Long Note",1741,0.0129402932934942,5298,0.00726684177679631,6798044502,0.0233260691789853,1283134.10758777
"4078","December","2010",2010-12-01,"Customer Only Buy and Sell","Long Variable",356,0.00264603355111081,2908,0.00398867042033289,3815566000,0.0130923174225764,1312092.84731774
"4081","December","2010",2010-12-01,"Customer Only Buy and Sell","Other",199,0.00147910302435689,567,0.000777708434776049,1202655271,0.00412666025377797,2121085.1340388
"4077","December","2010",2010-12-01,"Customer Only Buy and Sell","Short Note",280,0.00208114998401974,1777,0.00243736841022405,4764692686,0.0163490473146422,2681312.71018571
"4079","December","2010",2010-12-01,"Customer Only Buy and Sell","Short Variable",4299,0.0319530849332174,24533,0.0336499489071619,126397445800,0.433706423061871,5152139.80352994
"4082","December","2010",2010-12-01,"Customer Bought Only","Bond",115469,0.942181061564196,497952,0.959162327868663,77602422616,0.43331049010283,155843.178892745
"4087","December","2010",2010-12-01,"Customer Bought Only","CP",1051,0.00857574150381461,1491,0.00287198571519379,21657733000,0.120930798090978,14525642.5217975
"4083","December","2010",2010-12-01,"Customer Bought Only","Long Note",1691,0.0137978866631308,4206,0.00810165789275994,4347197385,0.0242735492780829,1033570.46718973
"4085","December","2010",2010-12-01,"Customer Bought Only","Long Variable",346,0.00282322222675533,1965,0.00378501135503407,3167845000,0.0176883713580971,1612134.86005089
"4088","December","2010",2010-12-01,"Customer Bought Only","Other",143,0.00116682305903472,289,0.000556675970282364,725915001,0.004053308830483,2511816.61245675
"4084","December","2010",2010-12-01,"Customer Bought Only","Short Note",272,0.0022194116927094,1579,0.00304149258503755,3218533686,0.017971402977896,2038336.72324256
"4086","December","2010",2010-12-01,"Customer Bought Only","Short Variable",3583,0.0292358532903594,11671,0.0224808486130293,68372307900,0.381772079361633,5858307.59146603
"4089","December","2010",2010-12-01,"Customer Sold Only","Bond",103053,0.952536325655341,194205,0.925173405998704,45202719457,0.402361538189063,232757.753183492
"4094","December","2010",2010-12-01,"Customer Sold Only","CP",225,0.00207971309202499,334,0.00159114295514311,3994215000,0.0355535797527986,11958727.5449102
"4090","December","2010",2010-12-01,"Customer Sold Only","Long Note",738,0.00682145894184198,1092,0.00520217996112657,2450847117,0.0218156479899495,2244365.49175824
"4092","December","2010",2010-12-01,"Customer Sold Only","Long Variable",295,0.00272673494287721,943,0.00449235870269446,647721000,0.00576553846777463,686872.746553552
"4095","December","2010",2010-12-01,"Customer Sold Only","Other",159,0.00146966391836433,278,0.00132436449559816,476740270,0.00424359309922368,1714893.05755396
"4091","December","2010",2010-12-01,"Customer Sold Only","Short Note",49,0.000452915295596554,198,0.000943252410533938,1546159000,0.0137627762443953,7808883.83838384
"4093","December","2010",2010-12-01,"Customer Sold Only","Short Variable",3669,0.0339131881539542,12862,0.0612732954761996,58025137900,0.516497326256795,4511361.98880423
"4586","January","2011",2011-01-01,"Total Customer and Interdealer","Bond",130625,0.952653573225785,1006364,0.967786110079991,157173780669,0.541380237192727,156179.852090297
"4591","January","2011",2011-01-01,"Total Customer and Interdealer","CP",859,0.00626472282794985,1539,0.00148000407746413,21524505000,0.0741404932346607,13986033.1384016
"4587","January","2011",2011-01-01,"Total Customer and Interdealer","Long Note",1274,0.00929133513714565,4644,0.00446597721620753,3634522142,0.0125189993581816,782627.506890611
"4589","January","2011",2011-01-01,"Total Customer and Interdealer","Long Variable",382,0.00278594193280191,4121,0.00396302586304721,5141159000,0.017708563521336,1247551.32249454
"4592","January","2011",2011-01-01,"Total Customer and Interdealer","Other",175,0.00127628229905847,1085,0.00104340768294254,831868337,0.00286534481566368,766698.928110599
